"beta1","beta2"
0.011382720387571666,0.03547943951432059
0.014956848405349553,0.026902243958657257
0.017580411675081807,0.0301204878518798
0.0201494721118357,0.02383527531326295
0.0308410543781751,0.014133918605526725
0.0012156508598050635,0.05054291578197499
0.015635660403966037,0.03139060985748903
0.017065119128233993,0.02821782763967553
0.03858880962880699,0.010312888422069384
0.011054099754266201,0.030779180323122074
0.001858506838382909,0.03797786778829186
0.031026457392829228,0.010862006351574164
0.009275337601989305,0.04058104064120718
0.013643068314889676,0.026094755737664628
0.029933298765289076,0.015838194302110007
0.007201555208826632,0.04089237854431763
0.004442477918998,0.0464361286099283
0.034416139462639224,0.006509076105805058
0.006165963932344045,0.033520339325872596
0.015696667414297868,0.024381608472996724
0.010164369545372788,0.030001397890550716
0.004493041776082089,0.043850829693492716
0.005608703828315206,0.033070939081040356
0.008606576658280258,0.03848269561192013
0.03138332869795329,0.015193200355633787
0.026756773209107885,0.017109528298206583
0.035864714821374676,0.004700676241255075
0.01653881060946487,0.02991457463808631
0.007394452046113352,0.030761756548889563
0.0032759946080467926,0.03611676511565895
0.0038480092842164914,0.03425124520489098
0.018554618255636094,0.024493986160690956
0.022853235517632502,0.019331009293211902
0.01364125654285652,0.03183724494305189
0.02308053661609331,0.021728916126046657
0.01112646645054612,0.033177862902720255
0.015529336855200446,0.0252589801284138
0.0048717476227592,0.03429862853349742
0.020364726862795397,0.0238003543165247
0.03932638478302447,0.006153662975677453
0.02550087450017605,0.022614791779974844
0.026523627296669638,0.012741270232962306
0.017859814967990394,0.026433603778544458
0.020288373333302672,0.021641955461674516
0.01469762965276285,0.027716279733331278
0.021102375600230653,0.024971948076974126
0.03023263336325586,0.0077554270429854915
0.034072795462817176,0.010625813329641806
0.013042502394085576,0.03182720348812066
0.004729688289868743,0.0333990149882003
0.03518930078849607,0.012616573510113223
0.013441195083992052,0.02742622948493649
0.016186604166739067,0.027043079257839303
0.017952917682535305,0.02886907898978667
0.0010331356781995943,0.04835156824242125
0.005415715141509554,0.03376525866933238
0.0036940777707631847,0.03585028510651005
0.014907957908436175,0.03098139354890666
0.0058315882798326115,0.03445848190790244
0.025175470880362483,0.01843425845971942
0.035572618068896215,0.010906453031298937
0.006931747673601054,0.03485334718563629
0.022782826631367867,0.018386598717254007
0.025443386502653917,0.016664001064417254
0.03220212280784463,0.007156682597076241
0.005615157810911047,0.031953898846623946
0.014382019124344876,0.027966209058353918
0.01062957963948934,0.029061699164367728
0.038117113670414794,0.005414963395707938
0.026180528906410958,0.014191737984852272
0.021627702144658152,0.022977654184542413
0.01276108573517879,0.031021716178309115
0.016273846308439154,0.029419819089943757
0.017545289462519542,0.02847867157193093
0.00953171838534256,0.03814424018761964
0.013443818259482312,0.033334609566002864
0.008956185346377009,0.03204382893007618
0.0021091394384981743,0.04839989278537493
0.0397401855533396,0.010228981271169146
0.011755065497131612,0.03004313454827676
0.03531619228688988,0.005425747508871511
0.006089265144427848,0.034620077317797565
0.018874066923322694,0.02370200597499867
0.038562326372614676,0.009239244259560827
0.023116580308285836,0.021430141611522135
0.023904524622697803,0.018806595511163118
0.022069112947679177,0.023853444175784572
0.004073060110022854,0.03504358035535064
0.011506831489236365,0.03526608984349851
0.025158219212886367,0.018283717683687008
0.005732273053556833,0.045658908015004884
0.01533381496038453,0.02880094695412377
0.030701985626575383,0.013497904354511366
0.01511495997866958,0.028904513479274117
0.017798693738568728,0.023817119383374937
0.020906134117574415,0.02277824164366922
0.014928484910909647,0.029433391961798065
0.009793801062302133,0.03832445753750353
0.005950140051555797,0.04380931935266777
0.029027796501807084,0.015020873512002068
0.02997155375316275,0.014766758672654472
0.02382817546046321,0.015883483526126375
0.0019103528130647645,0.04976534218236031
0.010215252089134097,0.03721002263059004
0.017685990453634323,0.029762680636846568
0.010726835342771192,0.028936516261633127
0.006713125363293141,0.03175751320811164
0.001146152572997291,0.046280159096468584
0.018914753532284345,0.023047040165675613
0.016560556814005156,0.024276874550429924
0.039000575950863293,0.009054883163481192
0.009207693132581568,0.0388051791049785
0.01576407677696297,0.03063285598238705
0.03859226498919293,0.009630367041252691
0.01603050475234292,0.028523079688379773
0.01814609818210812,0.023449219503537105
0.030550764737824167,0.009123888994834083
0.0402195608237947,0.008494884425210139
0.0325251061722571,0.013863140743604282
0.012676590927867005,0.0368679155594466
0.0059059543395983335,0.03361086714490943
0.0011375869998312077,0.05188806178281447
0.009259553896478003,0.0302989157832951
0.026931720575305535,0.01601830230229834
0.004012014870703707,0.03534547182831589
0.015424765947347234,0.02859373958128631
0.029988290218585168,0.016352540746198636
0.04140828797937947,0.005628312749934345
0.003119330524371931,0.04783073773703064
0.018610616292258304,0.026506201165622023
0.029930426701880595,0.007866350000319794
0.021189634343878265,0.021056464634063167
0.018655169030751304,0.027198473126334253
0.004054479465597496,0.04573724449925688
0.019290566245331174,0.024536017634908237
0.006550515298953868,0.042947764432559335
0.03201111286770343,0.0157360679659914
0.008083668663381248,0.032789346949736314
0.026144373129839624,0.014612395250083132
0.02711280781653865,0.018141625476272037
0.013395522724036872,0.026636399593786962
0.007656851527205567,0.04133816993991631
0.01148318651755036,0.029812006688361488
0.023855680962069664,0.018766607535263928
0.00930313861050338,0.0336100436518537
0.004263552644513477,0.03417978878530896
0.01922891497370142,0.02406996287530528
0.008546791844017791,0.030850126017801974
0.01060222571050616,0.03654660203833815
0.0080263019522973,0.040075504139219585
0.034624615546728826,0.013148711372821724
0.027557237734745065,0.016291405267597973
0.026928188770720077,0.014410074535541889
0.01224249144835898,0.028825925394985904
0.020081871532059755,0.02404173704747372
0.014952647879492853,0.030226743118148405
0.000001877392153531178,0.03690033940043611
0.011964500979679863,0.0358178895061133
0.016882779039569078,0.026904974082321967
0.03411164844672723,0.01294484875819343
0.00690015747766976,0.041173072673351546
0.0021702367856337793,0.036631368915246855
0.03954086196930165,0.004121700270446498
0.0259260798015346,0.018497391357736426
0.0034708736786602367,0.047739742420552546
0.007025618105056171,0.03889909830584896
0.02167683266411876,0.022356898843606563
0.023363759605156437,0.02198521528500461
0.001393048870246977,0.03479010367369834
0.032775146089443326,0.006720199293975155
0.006898703293458324,0.031044531179727376
0.013119444321224622,0.028041067233012255
0.021046132303562132,0.02119270833862401
0.004592126899218891,0.033550090591919234
0.019122715710930317,0.026395800299152224
0.002917657615991063,0.04756634350556029
0.02177137771730068,0.021347967492889357
0.026060443177206048,0.017405765587855043
0.022972516815768357,0.022270518828672
0.0038404249378083156,0.048670792029082775
0.025920008255550055,0.016280097557836826
0.0116748977945417,0.027765012490542754
0.014430936742494542,0.028141454837963837
0.0029347729507031824,0.05067387463907781
0.00837275770359783,0.03204769390754855
0.01690002832623129,0.026918868326096523
0.02797017624766673,0.014595294646303561
0.03737487372551499,0.007342344562417008
0.01517000137112494,0.03406712096635635
0.02604791520907528,0.021213968659313423
0.04106791743040172,0.003922229993570308
0.02278341706297405,0.01971935519396601
0.002830853760145479,0.05106341151348694
0.013077953476713904,0.03178221497545354
0.013904222054425909,0.029735514371021985
0.02332290388426411,0.016552379770216282
0.016434472646308772,0.026909825133130012
0.004100209358847931,0.035918569160181026
0.0011049632461622295,0.049134011588884974
0.006667595697857834,0.032717564175257466
0.021434909453945442,0.020699049642740948
0.0348660035876663,0.005276071712193028
0.028256004697426104,0.013388765564707777
0.004048793564056689,0.04619524719768393
0.012256649887072675,0.02993694495921758
0.015156602071427562,0.02593317449567305
0.005921914710889808,0.043706572389666715
0.006380229160167386,0.032314648590455096
0.007820783654677187,0.04109746226546736
0.019088818470744333,0.022444202584831086
0.014495486743582925,0.028535117108708867
0.011052364971456015,0.028893554165492365
0.02132392775712618,0.022597046551245666
0.01717623106797641,0.025686605778344484
0.015128747387471275,0.032313073990987456
0.026983724436456108,0.013196917281506805
0.02335736416524543,0.020691174619798643
0.01562570586176282,0.027341044552316243
0.019934183350925155,0.023617490349844936
0.0040700822106369255,0.045663339964495266
0.022042796444010915,0.024217850139808997
0.0050446673933144184,0.03461595980257576
0.0007959016930584257,0.03426374271045165
0.00010513260368346863,0.04733288662068792
0.025116288923518162,0.020735302408970202
0.007200543865591958,0.043703787961353394
0.02065992960010561,0.024251644181359396
0.0003468815307736344,0.050170633606982755
0.03370498223943788,0.012982192026450921
0.021870813258579497,0.020017390093595672
0.014802519975892856,0.028389245287010385
0.022667478260157435,0.021000079143521165
0.020144231691479976,0.025615877017116963
0.04150174524420759,0.004067779872498182
0.019206425927952533,0.025785369804593672
0.027131110259335227,0.01759932683020658
0.02199852133891379,0.023252172942543663
0.03462006006754673,0.015670796284593343
0.02643685855134614,0.014633004025929739
0.030828968471895195,0.007414950048178231
0.02330442287311345,0.02026824983013453
0.04088200954892769,0.007345660743631733
0.025537823334512932,0.0186064833297597
0.02948326550853785,0.016038682463355967
0.020291927194834285,0.02779295223797211
0.023566020169118337,0.019294709893295216
0.014421722802772145,0.027738221419870805
0.005640678003949555,0.04376394990672404
0.03888854384253135,0.004796005093894931
0.014179322376141258,0.02848161925345603
0.023067251954756767,0.02285057546472033
0.0187982649542948,0.024072683731286508
0.016295893932370034,0.031354552829460904
0.014377544917478589,0.032547052604531175
0.005663424865495179,0.044885492577057685
0.011655325713560325,0.0336050290497247
0.025594389152677154,0.01745636944866922
0.029410921736313034,0.018175161996623192
0.024926862053453826,0.020328392764311944
0.013367000805695611,0.028974060185684426
0.014697142906425181,0.031242959213704728
0.0053849099436529685,0.04413202317632066
0.014325892970683672,0.03266697589891943
0.016649929469364687,0.026514368990223434
0.015566958196773208,0.03141279625860561
0.013725395295938464,0.028912583503269015
0.040618369140225326,0.008711974487434137
0.0020360520656083018,0.04936892159395832
0.0012868303833047598,0.048786281368666085
0.03831029265751693,0.007967949566778603
0.032336722766493534,0.01418904533773827
0.025716328495493553,0.017118518231952037
0.026882045626013686,0.017662576312128326
0.04122313228460475,0.00627875489406734
0.009177326165980926,0.038047772176350574
0.007749599994824889,0.039271311566807104
0.03718114471033662,0.010671375706123773
0.008230082130260585,0.030287978991819828
0.04042242383934883,0.006824830958127226
0.00021040728397979933,0.051052288641000906
0.024366297409092692,0.019440864216856448
0.013803774372686184,0.02879586923975418
0.01234134781522787,0.029408767006698523
0.011012768693515598,0.03348617564424154
0.005722334244509543,0.03920146607473507
0.016219507846034775,0.028088940299272714
0.016118027306638933,0.025822513752129853
0.020004022882194113,0.022599341805680306
0.0006959001632890302,0.03678527027006506
0.01410282342825637,0.030591754312018205
0.004590208108702266,0.04430399476751155
0.010593218749608491,0.03275355707813765
0.018737569929924987,0.025381072977982363
0.0265352105751261,0.019067581743145587
0.028565460313406326,0.017073973344556195
0.009626935125823693,0.029976638308205742
0.0003326599675176549,0.05290823850869777
0.003151395093787744,0.03432475509080848
0.008232844536081944,0.03245373419157998
0.005055186353573564,0.04392405095423245
0.002130360235472008,0.04923137459511419
0.03349595031005486,0.012854533574154283
0.015864438214107542,0.027434997075611454
0.010121865881227885,0.029783092682751814
0.014846811144051392,0.026594011106482466
0.0015555770167729696,0.04722559855191605
0.004588726754652968,0.03670930906988536
0.011998494057966163,0.0353564728406541
0.018182211442589614,0.02633358121448859
0.027518118529614343,0.018930488978818195
0.0405144481315401,0.008261449050172542
0.0011061262697823506,0.03788306377738923
0.005971135969592874,0.04448044873971771
0.019660602389571003,0.024717423093505043
0.03229994621156169,0.008003251577282385
0.017390959986255887,0.028418301362429114
0.001827290488484591,0.05115171792011125
0.025308166356369798,0.017137991254831002
0.016080995681953376,0.028712264812171307
0.03308400213792434,0.005905279303872252
0.026010292979819126,0.020362966703361452
0.0027104536214222165,0.04812645863801091
0.02130523627414898,0.022356657129142414
0.024094082288230373,0.022026509468652842
0.014391268560470953,0.028799458796953056
0.0028122523872167573,0.04830184746934239
0.02632159587632816,0.016924481098881724
0.03729155395597756,0.009280663010017693
0.0053064634708877905,0.04517047908188913
0.01201662160983362,0.033308800353835585
0.005621107502052507,0.03392554914156917
0.006234456640002328,0.04189381633457308
0.018544854221579695,0.023738703454832286
0.01745369223847083,0.02819156486929182
0.004552626282985001,0.04895650467174669
0.01682694482886386,0.024375805640845863
0.027988111406574076,0.01430356067678446
0.00045985884169067706,0.036572593969525405
0.007054662779615049,0.03307095182597487
0.0012072709837017588,0.049996838001053964
0.002268470738267994,0.035320626202943115
0.01388087613215499,0.03444776660675468
0.03507443560997545,0.006818243278132861
0.02132086779233081,0.022099972067559846
0.0120815060551067,0.0338314412487055
0.01489560997673695,0.02715054332405888
0.003935283969373346,0.044182251332301505
0.0007417372640745662,0.039023973555302786
0.00828331953476101,0.03130958170577657
0.03070057915461738,0.017192555214746878
0.03736734730818812,0.010358094914031937
0.0042948737671961446,0.03492164665835323
0.01383506583540956,0.032833290557417565
0.0028932882319128586,0.035691959323183586
0.013885688109483525,0.027876009574809683
0.04111354935132637,0.005151222123305533
0.012781456709698373,0.027942312007369144
0.019963960147661972,0.021550144073200335
0.008977978136677453,0.030635522255303065
0.01907811745295833,0.024382147916105403
0.017318736798027357,0.02838322259976527
0.023535331098505082,0.020910574190205044
0.0010797504665629942,0.037967728024575736
0.003630487032083722,0.0474994443095706
0.02297806776540874,0.021293702278756963
0.0033342897029493817,0.045567960715230615
0.008524368212881488,0.03099980547773707
0.00917442730587534,0.03443320438892902
0.027901605506558992,0.016558559640433748
0.019982908531706485,0.021075423906142202
0.008939145946358019,0.04079450558418774
0.013324539787242753,0.02907783500893618
0.007101213772376111,0.041908579286177
0.015678448901136344,0.0282984562378441
0.022553812769413633,0.020652929195652394
0.01654254117383439,0.025264040126228973
0.016724427159542178,0.027398469294820288
0.008149281801359334,0.03816337457905732
0.0029619374513644593,0.03430810046527919
0.01400101313317988,0.02708143883160704
0.015313739911768789,0.027092471722417598
0.003139332239853473,0.04639591444275499
0.01004511265768239,0.03057680584652695
0.020282615055277082,0.0256817063420728
0.014293946033081421,0.030722700443703076
0.0018657658476381018,0.051392182953980445
0.025814118546976607,0.019308848929984263
0.03433685774247657,0.006557440057634585
0.010138151360298506,0.03104709098353461
0.009398013698935182,0.0360213884737505
0.021956467307815315,0.02000406860028317
0.006521622855846964,0.041534356032771114
0.0008064387184057373,0.038634208510720705
0.016721974185870542,0.02817795667355856
0.016944559167453715,0.028888635098156545
0.0329664837635357,0.008187733492836063
0.0023722755445910915,0.051080784120043875
0.026240860238626287,0.017737813074184462
0.023319609169646496,0.02094471202267689
0.021507459236639073,0.023628659851759836
0.016721976549692093,0.026000365927014005
0.018877413911520546,0.023894171410284954
0.0034890029445221044,0.04851751965049025
0.013846502455837729,0.028148930887258963
0.007436784674767088,0.03932867335288626
0.00026890011414997526,0.050460499997016496
0.009559181080200626,0.03128485115263116
0.0386494765872507,0.012062764838315847
0.0068883852474550915,0.03425662334074848
0.011039563351832666,0.02636049284864144
0.03258478134430286,0.013273782685874102
0.040295128516855155,0.009527348027037672
0.006833481565707666,0.03297060793042662
0.025756029092132024,0.014316643772282313
0.0034169469437859354,0.044828620971850884
0.02151427517013225,0.01960700856445428
0.01415232440278905,0.028590873215269007
0.016599304130800602,0.028468691689389192
0.002478926443557031,0.04928396974754974
0.0009255819660661571,0.04862961182746641
0.004640890419882478,0.044531761254119485
0.027836525113449712,0.01747364985823388
0.013326775012894065,0.029330075141932532
0.00936763797002942,0.0280362471119374
0.028806101905014894,0.014514339108289035
0.007320982512947997,0.04125338611016412
0.0031140929932318207,0.04604710160073749
0.040484794142397286,0.007339110370563614
0.026201555201317697,0.018983321251878585
0.026035900756496633,0.02010756223707682
0.022262119516955295,0.021754554985890937
0.0060621026914463435,0.039928444539454336
0.01096719287753736,0.034454439771922925
0.01507130269852536,0.029404943972869867
0.01751042109424669,0.026507541817614676
0.007416675813710809,0.04093330023301794
0.005777001182397388,0.043308640145657044
0.012323441880358065,0.031413964729374244
0.01966902136456039,0.021782436341631975
0.008494131467926151,0.03287361347132713
0.0007705172843732496,0.0364593871770015
0.012161573407525767,0.032890026176347766
0.0043848997898375975,0.04462106403198041
0.036830934717970915,0.010338178601478397
0.008132678217008827,0.02989866328886569
0.01777880092076218,0.02513050130998895
0.012860435821404418,0.02794957821202466
0.023907952715787235,0.019517324491655406
0.006121234635831642,0.04346520166162585
0.0076784245909151255,0.031358054822487824
0.005058628025834157,0.035575491780455555
0.004365541020003983,0.04672111915674525
0.040348216233845366,0.007725752707182848
0.003049909999453405,0.036266162960892495
0.027233825652123962,0.012587538960986524
0.012069047898340924,0.030993792960520756
0.000906640703882056,0.036339868615377274
0.027073164103407012,0.020166503237388347
0.008111549919557788,0.033434839357634596
0.03994328017177216,0.005272661790417102
0.02450252063808765,0.019007473054217603
0.009867046943078604,0.03844877928118062
0.014068945437669959,0.03318752300296727
0.041040300928727895,0.004381179299731249
0.0017434454370865984,0.0364112511057277
0.016658511697232873,0.025236605642911556
0.013779443001494331,0.029269014307774507
0.005345592869266189,0.03305537584210552
0.018470099104594663,0.0278530884500601
0.013108093368874576,0.03552368582112071
0.026045583821848604,0.020959648761940716
0.01857541683909147,0.028906214562846932
0.0016040423775190334,0.047770046533670105
0.022827892142852503,0.023666810446362766
0.004723660534208605,0.04805627319936993
0.041504197938684255,0.0048149083846168
0.015735814334548962,0.028594208648224137
0.024688905008115266,0.019988676678031104
0.03611751810756832,0.011947066405507883
0.00732095742583674,0.032133307694065305
0.036326168053704776,0.004190025243573134
0.005128491142840433,0.035054988291259054
0.039400918041328496,0.00731676373727254
0.025476520112725255,0.02032330043159905
0.018119992418072887,0.02462269063246598
0.04154161089003277,0.006778884743815869
0.01307136750404189,0.03384953372172432
0.0013661000118299102,0.03625337797050365
0.03419543261146577,0.00473955819644241
0.018275295121567878,0.02404016589531779
0.0011688940057757763,0.04738971921560395
0.014060284258754954,0.03158559930062614
0.010152298886227776,0.03467097573378015
0.024369299160700415,0.02014490492857007
0.02286270751017891,0.022205458338973024
0.012732273697299623,0.02852622406856435
0.009030920965451553,0.030808656940645603
0.024257366075171375,0.020281557695545935
0.024547131164316238,0.02014797542861751
0.002878013061762395,0.03659872223351414
0.01377101175042286,0.02959809830221831
0.017801035055765486,0.025449788636649654
0.016398592995392338,0.02639898020880068
0.02762876089960099,0.013707569878532135
0.01838925529912703,0.024496853232541877
0.021634372315774655,0.019715362279508535
0.014222747649040088,0.03241972699805988
0.02181907845788717,0.02133882177294508
0.00025419435068945275,0.036499223165558085
0.03890179877254787,0.009447511148247274
0.006597810765348664,0.04417077651930175
0.03741842040988835,0.0085077302193296
0.0014569921077341812,0.052579145741246114
0.02009610482108255,0.0238789505854943
0.013311356853369281,0.02876778301511663
0.028501260747276536,0.01267173835178323
0.007764483918356282,0.03897920169538085
0.02906990509762982,0.018979365265490246
0.026393896965424168,0.01908870159448647
0.002745256970830867,0.049255508622798566
0.009829076587226373,0.039697258985083334
0.029743627924442052,0.013011702005653162
0.02182859610209706,0.021717827723773276
0.01985089784825999,0.027105208785386546
0.03616166581638127,0.005221979797656602
0.0158176348393382,0.02694585324240733
0.010043800250986588,0.03212770931983296
0.000024150606537365164,0.05076023248952186
0.037861662864689165,0.006395501361513961
0.037338973315383155,0.009103652858814116
0.03642585794926268,0.00413834305681038
0.020943616920643462,0.022220774477099393
0.01648767732047681,0.02957521014473475
0.02466603691156116,0.01734840411624746
0.010458515686554514,0.03603200839407686
0.03343193770747561,0.004244911827180248
0.026390459475208766,0.01833835742018122
0.013698475959718426,0.028336241547789815
0.020363668857723373,0.021520961531514057
0.024628123161230583,0.02056528673459566
0.03191541972374334,0.015993565338530285
0.005877960994826875,0.044768650357344925
0.02337480868736048,0.019904440272291875
0.010063232206370678,0.031174854969063217
0.01251578425388256,0.029061593755248645
0.017278152506596662,0.023704397286375117
0.00918032892172483,0.02981923757932511
0.027797038264061172,0.013067162066377808
0.003211046316781426,0.05054284087127828
0.0030940278532197935,0.045414966570852006
0.040030236145339355,0.005161071882342074
0.04135392938982347,0.003989855633385768
0.028526454425428897,0.018004408803002563
0.0008745018795259505,0.05133362056374664
0.008927109040524222,0.035361085744231704
0.013541259502765223,0.027240771753500766
0.02474822294297543,0.020198029740665275
0.014514970387531233,0.030672101892562434
0.02525548221527724,0.02018719321606687
0.02851093993601335,0.017993923879723997
0.00477131511177119,0.033353471504262246
0.009362202821162758,0.0401739977530778
0.036600256143756886,0.011010090586838274
0.03248003120146563,0.014259085847421053
0.025149304693307603,0.016826372313740977
0.04141345722429236,0.007024233397945402
0.04050549701028591,0.004334914864962515
0.01605434691131066,0.02731230273736812
0.02248972027396224,0.023352350267222325
0.014643063667388505,0.0321180910027265
0.0036367947203946945,0.033622307076682914
0.008717863746489878,0.03388833955083144
0.004888062920956526,0.04526797583658029
0.0038541777701734782,0.044947221414786374
0.007239635847375084,0.03359809365432498
0.03900224895626666,0.010034426712108312
0.016932742799230696,0.030846566423242162
0.03497752562657374,0.005745091447913937
0.012750503805206672,0.02766963939212776
0.00412588826575158,0.03476904753558501
0.013832247111587212,0.025351484951037985
0.02154174527033437,0.022100547459725964
0.02360006263519332,0.021559716655724172
0.01077852884283518,0.03625491552656075
0.031165562792614544,0.008797498130290621
0.009784468305751012,0.027737595442842336
0.0013893538315404288,0.051596080290789895
0.008452362602243649,0.04057821065654805
0.007051293317926723,0.04244142069684646
0.0042801045750333385,0.0414835757496154
0.014722959010458763,0.031986108271148096
0.027151269404148446,0.014258756305819763
0.018469487833368832,0.027596765651875448
0.00048775397602628264,0.05106307869781122
0.02440064143041971,0.015624835368612476
0.0198908009221067,0.025759487722655166
0.018970361441191245,0.02656620740637403
0.00780408661397788,0.0404709507001327
0.00745833307113033,0.04075804066587449
0.005907036187891275,0.03548509293500548
0.038206207549709895,0.006419688883524289
0.025567538928817444,0.014284679351292223
0.023313347564862457,0.020012283362125356
0.00465041344241309,0.03276498408718763
0.02065894905556363,0.021036774109066847
0.036309514839250746,0.009871497216139443
0.005361807753086225,0.03394078860861603
0.032424527674721454,0.009702638436471839
0.027585450679000867,0.018029809076632024
0.021513978819127283,0.021558613121501348
0.00031878937873272995,0.0490433937896547
0.033351671697200484,0.012370208151757904
0.021375632127725336,0.021958059250649378
0.022974338495310966,0.021153954813607663
0.026494752433987214,0.018396802015166816
0.010013512353844248,0.03767394927822805
0.008894049043233192,0.037756338188015146
0.03590816765376993,0.010194604004431819
0.014811005372684097,0.031344185403266916
0.00447886246211236,0.04411512443963128
0.001388090417316335,0.051717648562376144
0.022474858598601478,0.02181812014213607
0.004450934116628102,0.045476906881695506
0.0004725543856138179,0.052452604280774494
0.0265180722382647,0.018051213728281126
0.002823480194201857,0.03594682279546439
0.002118196990175598,0.05015101569013594
0.0071340636830746935,0.041379538387666254
0.00081094762133608,0.05061337992351296
0.004268667672470431,0.03508923981862364
0.02481384700609958,0.01885153644105324
0.0041689298384732865,0.0472955713523799
0.004533976619080846,0.0442814045094247
0.02206679981274883,0.025483658412295832
0.013735560338134119,0.03245245927434923
0.017021500259549578,0.02648089834112821
0.028108911887619437,0.017082016404993513
0.02981516286327774,0.015494299438367918
0.0047181154691951135,0.04361505924522117
0.020808928995400763,0.02326909029329346
0.0104581545872974,0.03793681456707832
0.013152756906384844,0.027042714229972824
0.023649557371705873,0.02035965792940148
0.0025648882089480424,0.05175624827848205
0.013689096598501692,0.03200584365557048
0.01052484831279071,0.03661803236608782
0.014519361528936672,0.0261917036607877
0.011860499570744826,0.027647570096801865
0.0036015643815033374,0.048861150031813
0.020512466267167566,0.02277417007733106
0.02490756951765702,0.01806487233733135
0.0010192955462427751,0.03634924269644404
0.02146348301240137,0.021458990201658694
0.002933076679480333,0.04919860548090525
0.027648866481129727,0.017660527751562415
0.036513543808952574,0.005286078886520208
0.01627765451992493,0.03178972063453357
0.011191024254112746,0.03782848110203445
0.004217255446176155,0.04523055569535146
0.0049114538726897665,0.04420535412574471
0.015002992696820419,0.030481501870381913
0.015852299330212007,0.03196364519853274
0.025274301840618938,0.019601416316616587
0.005789998543525226,0.033882202836446836
0.0038478703855926106,0.04745508163861187
0.013326327793533689,0.028406347084463685
0.0011151937091135055,0.05325616846736299
0.006302683970193406,0.04347083954305821
0.01480849328473904,0.02828065946656496
0.021370494837343927,0.02288080232446797
0.013661427654945053,0.026773889244736896
0.03581549596216406,0.01200688387718659
0.02557293976993876,0.015201749847084308
0.017287134871316414,0.0255107996893768
0.0336735826054024,0.014174003162966133
0.021160278041293588,0.021524938858614798
0.027979818508817634,0.013595029716979902
0.02678950514994363,0.01821864297798798
0.010122792557097507,0.02956864737577396
0.007263661916513034,0.04026015057011735
0.021202100884000506,0.021872038173466557
0.03668799874050122,0.010571499595696431
0.010887696902047814,0.031841231484174184
0.007927570559763184,0.031600294904232606
0.003342837557830722,0.04838779472491533
0.003920148990688435,0.03631540548228122
0.00018158761760434753,0.03757083340255996
0.00004549187823746966,0.037836767821464085
0.023373235808083804,0.019804222868840617
0.013161672195662794,0.0333288782777165
0.03974125054312306,0.005250251205851512
0.019643773832554237,0.02433602810438106
0.003953428717230639,0.04606913575681186
0.0036492708608981063,0.03411363313011752
0.03191630785893774,0.015422581345814888
0.0006492556584926468,0.037387472851177085
0.02401374003597754,0.016818848357603593
0.02374769120057872,0.019925155105259117
0.026374024343775188,0.017931497533696716
0.009404846410005482,0.03888605309482685
0.02257987275880064,0.018997170254736913
0.03823963327465816,0.008987883405839217
0.008178070840306478,0.0407407261464062
0.02756417888331374,0.020116236142210052
0.017926332613197888,0.024282004690243816
0.019626921534459527,0.021123252769541558
0.028824009658157124,0.01609774940031838
0.013003960079425676,0.03487121032619098
0.010897499782371221,0.03091378425322754
0.03885068725906677,0.00391171185694577
0.006935215907373214,0.03295772894948326
0.005889789109495162,0.04302126540989206
0.009520129699085422,0.028383365199014177
0.023771540200412156,0.018115466962354724
0.012250075744618396,0.034040267514999605
0.005041289295943,0.04424385387939112
0.03960506636067579,0.005427833423379224
0.024088461147260647,0.020726734450040658
0.008970743031782418,0.041196328452325494
0.02096989051557548,0.02140632952224167
0.022501359518677856,0.01991007734730044
0.03219739551541149,0.008295237435431726
0.02532360071910969,0.01358634613828367
0.017039328234228202,0.024660409746641267
0.01211459036165716,0.03592933227920713
0.019327776472802587,0.024283110425034407
0.0330994604587183,0.011970402191742599
0.02121991802290839,0.02178788304721672
0.004221820406522454,0.03406350324499135
0.02657447833152323,0.019176499226642624
0.014381407446313697,0.03275605594393695
0.04283677862069477,0.005994464287067789
0.020518462536910777,0.022737031920705288
0.01665193306824286,0.028445883709825127
0.021003784804285417,0.02531007924787164
0.030092267479639653,0.015748973398091105
0.04092480619457641,0.0046336883736569955
0.013855914363610528,0.026604859398645167
0.0034272655044285828,0.04572391080857717
0.01879427965482432,0.022390092504460227
0.04152171671390941,0.005035865452559054
0.024658810696319398,0.018754644308276357
0.019536631523417,0.022970278255690334
0.018185662629417843,0.02427393107797045
0.004622264108775488,0.03640986400640734
0.008210108378620608,0.031145091276816746
0.0377877797639423,0.004557774206267876
0.011615478976551488,0.028586238978347073
0.028412745757224567,0.017181688938227038
0.014578587460226087,0.03148748909534754
0.02390914031862081,0.0207830257776455
0.017590132004488647,0.023216746918344962
0.020138799065755428,0.02211086995961588
0.000046900045205307164,0.037293105016720486
0.022596845048207206,0.02204713392379358
0.003488915061645828,0.042375027761600265
0.0008696627196371909,0.052193042887538996
0.013370154807180611,0.032821738058144055
0.0145105613267838,0.03068683089778964
0.016206297591329577,0.028305745278697114
0.006166413758919853,0.033883762483332996
0.014525072143104185,0.029800464934287403
0.029994470083964636,0.017606470825166094
0.0126842256710598,0.029584444256373563
0.038940505452290886,0.009399132672926224
0.018437245984606408,0.02555462738829981
0.028237312652635873,0.012707792233447368
0.018019453090221255,0.02827627851659434
0.00509619769513204,0.033871329092182254
0.009491990598183817,0.0372810466571534
0.003446565241565412,0.03647268472256005
0.022915662016733358,0.01808813223148667
